category      count  postdate    writer      title                                                                summary                                                                                                                                         link
warm             10  2018.09.17  JTBC        수십명이 여중생 1명 끌고다녔는데…그냥 돌아간 경찰                    [앵커]10대 학생 30여 명이 여중생 1명을 겁주기 위해서 끌고 다니면서 위협했습니다. 무리 가운데 1명과 말다툼을 한 것이 발단이었습니다. 현장을 본…  /main/ranking/read.nhn?rankingType=popular_like&oid=437&aid=0000191672
sad             541  2018.09.17  뉴스1       靑 "김규연양 방북못해…선발대, 큰할아버지와 만남 어렵다 알려와"       북측의 큰할아버지 김용수씨(84)에게 남측의 종손녀 규연양이 쓴 손편지.2018.8.24(공동취재단) © News1(서…                                           /main/ranking/read.nhn?rankingType=popular_like&oid=421&aid=0003594495
sad             532  2018.09.17  한겨레21    교배·임신·분만 그리고 도태 ‘공장돼지’의 일생                         [한겨레21] 기자, 집단 사육 돼지공장에서 일하다… 쇠틀에 갇혀 3년여 6~7차례 새끼 낳고 식탁 위 상품으로임신한 돼지가 좁은 스톨 안에 앉아 있다.…    /main/ranking/read.nhn?rankingType=popular_like&oid=036&aid=0000040498
sad             246  2018.09.17  국민일보    [사연뉴스] 쌍둥이 엄마에게 택시 타라며 5만원 건넨 중년 부부          쌍둥이 남매를 둔 20대 엄마의 사연입니다. 날벼락 같은 사고로 남편을 떠나보낸 뒤 세상에 혼자 남겨진 것 같았다는 쌍둥이 엄마 A씨는 한 중년 부부…   /main/ranking/read.nhn?rankingType=popular_like&oid=005&aid=0001132168
sad             171  2018.09.17  뉴스1       취객 폭행에 숨진 故 강연희 소방경, 순직 인정                         2일 전북 전주시 대송장례식장에 마련된 故 강연희 소방위의 빈소에 고인의 근무복이 놓여져 있다. 故 강 소방위는 구조하던 취객에 폭행당한 후 극심…   /main/ranking/read.nhn?rankingType=popular_like&oid=421&aid=0003594423
sad              97  2018.09.17  뉴스1       전역 두달 앞둔 사병 숨진 채 발견(종합)                               © News1 이은주 디자이너(대구ㆍ경북=뉴스1) 남승렬 기자 = 전역을 두달여 앞둔 육군 장병이 목을 매 숨진 채 발견돼 군(軍) 당국이 사망 경위를 조사…   /main/ranking/read.nhn?rankingType=popular_like&oid=421&aid=0003594559
sad              68  2018.09.17  KBS 뉴스    ‘망쿳’에 중국 남부도 쑥대밭…강화유리창도 ‘박살’                      [앵커] 올해 가장 강력한 태풍으로 꼽히는 망쿳이 필리핀에 이어 홍콩과 중국 남부를 휩쓸었습니다.강풍과 폭우로 지나간 자리마다 큰 피해를 남겼습…    /main/ranking/read.nhn?rankingType=popular_like&oid=056&aid=0010621289
sad              46  2018.09.17  연합뉴스    잊을 만하면 또 인명사고…실탄 사격장 '안전 사각지대' 우려             법규 준수한 사격장 운영 불구, 사고 재발…경찰, 추가 대책 강구사격장이 사진은 기사와 직접 연관 없음. [연합뉴스TV 캡처](서울=연합뉴스) 성서호 …    /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010348334
sad              37  2018.09.17  JTBC        [밀착카메라] 맞춤 한복도 '메이드 인 차이나'…라벨갈이 실태            [앵커]얼마 전 경복궁 입장을 둘러싸고 '전통 한복'에 대한 논란이 제기됐습니다. 해당 지자체에서 변형된 한복을 국적불명으로 보고, 관련 혜택을 줄…   /main/ranking/read.nhn?rankingType=popular_like&oid=437&aid=0000191688
sad              27  2018.09.17  채널A       정직하면 손해…“다시는 아동학대 신고 안 해”                           근무하는 어린이집에서 아동학대가 발생하면 다른 보육교사는 반드시 신고해야 합니다.   하지만 현실은 다릅니다.   어린이집 내부고발자로 찍히면 '…   /main/ranking/read.nhn?rankingType=popular_like&oid=449&aid=0000158737
