category      count  postdate    writer       title                                                                                                 summary                                                                                                                                                                                                link
angry          2505  2018.10.12  연합뉴스     이재명 "이명박·박근혜때도 문제안됐는데…사필귀정 믿는다"                                               "6년이 지난 시점에 과도한 일…납득하기 어렵다"취재진에 압수수색 과정 설명하는 이재명 지사(성남=연합뉴스) 권준우 기자 = 친형을 정신병원에 강제…                                                          /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010395799
angry          1697  2018.10.12  뉴시스       [속보]文대통령 "종전선언, 시기 문제일 뿐 반드시 될 것"                                                【서울=뉴시스】▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 뉴시스 SNS [페이스북] [트위터]<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재…                                                                /main/ranking/read.nhn?rankingType=popular_like&oid=003&aid=0008851839
angry          1433  2018.10.12  뉴시스       文대통령 "北 NLL 인정, 굉장한 대전환···분쟁수역을 평화수역으로"                                       【서울=뉴시스】전신 기자 = 문재인 대통령이 12일 청와대 본관 충무실에서 열린 군 장성 진급 및 보직 신고에서 거수경례하고 있다. 2018.10.11. pho…                                                          /main/ranking/read.nhn?rankingType=popular_like&oid=003&aid=0008850951
angry          1379  2018.10.12  아이뉴스24   황교익 또 백종원 디스? "뚱뚱한 아저씨 나와서 괜찮아유" "과연 정상인가"                                <아이뉴스24>[아이뉴스24 이상우 기자]황교익이 요리연구가 백종원을 또 언급해 이목이 쏠리고 있다.11일 황교익은 EBS1 교양프로그램 ‘질문있는 특…                                                            /main/ranking/read.nhn?rankingType=popular_like&oid=031&aid=0000467476
angry          1368  2018.10.12  MBC          '유치원 감사' 거센 후폭풍…엄마들 경악 "아이 못 보내"                                                  [뉴스데스크]◀ 앵커 ▶어제(11일) MBC가 전국 유치원 감사로 드러난 비리 유치원의 실명을 공개한 이후 시청자의 반응, 그야말로 뜨거웠습니다.MBC…                                                              /main/ranking/read.nhn?rankingType=popular_like&oid=214&aid=0000882211
angry          1256  2018.10.12  한겨레       [뉴스AS] 공개된 ‘비리 유치원’ 명단, 적발된 비리 자세히 살펴보니                                       [한겨레] 유치원 체크카드로 루이뷔통 가방 구입한 원장유치원 차량에 ‘가족한정 특약’으로 보험 가입도한겨레 자료 사진   ‘비리 유치원’ 명단이 실…                                                           /main/ranking/read.nhn?rankingType=popular_like&oid=028&aid=0002428286
want            194  2018.10.12  KBS          제21회 주택관리사 응시생들 “2차 추가시험 시행 요구”                                                   지난달 22일 주택관리사(보) 2차 시험을 치른 응시생들이 난이도 조정에 실패했다며 추가 시험을 요구했습니다. 2차 시험추가시험 추진위원회 소속 응시생 300여 명은 오늘 오전 여의도 국민은행 앞에서 집회를 …  /main/ranking/read.nhn?rankingType=popular_like&oid=056&aid=0010628691
want            178  2018.10.12  국민일보     “자고 있는데 깨워서…” 7살 여아에게 ‘야동’ 보여준 어린이집                                             방송화면 캡처. 이 사진은 기사 내용과 무관합니다.경기도의 한 어린이집에서 7살 여자아이에게 수차례 성인물을 보여줬다는 사실이 알려져 논란이 일…                                                          /main/ranking/read.nhn?rankingType=popular_like&oid=005&aid=0001138898
want            125  2018.10.12  뉴스1        [국감]백종원 '국정감사도 웃으며'                                                                      (서울=뉴스1) 임세영 기자 = 백종원 더본코리아 대표가 12일 서울 여의도 국회에서 열린 산업통상자원중소벤처기업위원회 국정감사에 참고인 신분으로 …                                                         /main/ranking/read.nhn?rankingType=popular_like&oid=421&aid=0003634504
want             71  2018.10.12  한겨레       [뉴스AS] 공개된 ‘비리 유치원’ 명단, 적발된 비리 자세히 살펴보니                                       [한겨레] 유치원 체크카드로 루이뷔통 가방 구입한 원장유치원 차량에 ‘가족한정 특약’으로 보험 가입도한겨레 자료 사진   ‘비리 유치원’ 명단이 실…                                                           /main/ranking/read.nhn?rankingType=popular_like&oid=028&aid=0002428286
want             69  2018.10.12  세계일보     14일 서울 도심서 "불법체류 근절·난민法 개정" 한목소리                                                 "국민 안전이 우선" 난민법 개정안 낸 이언주 의원도 참석할 듯난민대책국민행동(이하 국민행동)은 14일 오후 2시 서울 지하철 5호선 광화문역 5번 출…                                                          /main/ranking/read.nhn?rankingType=popular_like&oid=022&aid=0003309888
want             61  2018.10.12  MBC          '유치원 감사' 거센 후폭풍…엄마들 경악 "아이 못 보내"                                                  [뉴스데스크]◀ 앵커 ▶어제(11일) MBC가 전국 유치원 감사로 드러난 비리 유치원의 실명을 공개한 이후 시청자의 반응, 그야말로 뜨거웠습니다.MBC…                                                              /main/ranking/read.nhn?rankingType=popular_like&oid=214&aid=0000882211
want             53  2018.10.12  연합뉴스     이재명 "이명박·박근혜때도 문제안됐는데…사필귀정 믿는다"                                               "6년이 지난 시점에 과도한 일…납득하기 어렵다"취재진에 압수수색 과정 설명하는 이재명 지사(성남=연합뉴스) 권준우 기자 = 친형을 정신병원에 강제…                                                          /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010395799
want             24  2018.10.11  서울경제     [서경 캠페인-아픈 사회, 우리가 보듬어야 할 이웃] 장난이라며 "새 장가 가야겠네"...마음이 더 아픈 난임  여성 난임 환자가 서울의 한 전문병원에서 난임 시술에 대한 상담을 받고 있다. /송은석기자[서울경제] 30대 직장인 박씨는 최근 난임 전문병원에 다니…                                                         /main/ranking/read.nhn?rankingType=popular_like&oid=011&aid=0003414065
want             23  2018.10.12  서울신문     황당한 화장실 안내문 “변기에 휴지 넣어, 아니 넣지마”                                                  [서울신문]새달 22일부터 근린생활시설 적용단속 나서는 지자체도 고민 빠져지난 9일 서울의 한 대형 병원 화장실에 써붙여진 안내문. A4 용지에는 “…                                                           /main/ranking/read.nhn?rankingType=popular_like&oid=081&aid=0002948484
want             22  2018.10.12  경향신문     문 대통령 “종전선언, 시기의 문제일 뿐 반드시 될 것”                                                   문재인 대통령은 12일 “종전선언은 시기의 문제일 뿐, 반드시 될 것이라고 믿는다”고 말했다.문 대통령은 이날 오전 유럽 순방을 앞두고 청와대에서 영…                                                         /main/ranking/read.nhn?rankingType=popular_like&oid=032&aid=0002898734
